steamId,name,premier_rating,match_kills,match_deaths,match_kd_ratio,match_leetify_rating,match_damage,match_rounds_count,aim,positioning,utility,clutch,opening,ct_leetify,t_leetify,accuracy_enemy_spotted,accuracy_head,counter_strafing_good_shots_ratio,ct_opening_aggression_success_rate,ct_opening_duel_success_percentage,flashbang_hit_foe_avg_duration,flashbang_hit_foe_per_flashbang,flashbang_hit_friend_per_flashbang,flashbang_leading_to_kill,flashbang_thrown,he_foes_damage_avg,he_friends_damage_avg,preaim,reaction_time_ms,spray_accuracy,t_opening_aggression_success_rate,t_opening_duel_success_percentage,traded_deaths_success_percentage,trade_kill_opportunities_per_round,trade_kills_success_percentage,utility_on_death_avg
76561198977151986,Troy,10163,17,17,1.0,-0.0319,2023,22,51.5953,47.6078,56.7311,0.1495,0.0168,0.0191,-0.0014,33.0421,19.3052,82.8815,26.7881,46.7833,3.1886,0.6409,0.5584,9.0737,10.86,10.8556,0.583,11.6195,746.4581,33.5892,37.5621,41.4204,40.5621,0.2813,50.0544,308.3623
76561197987512569,thorfour,10000,15,19,0.79,0.0174,1522,22,50.7978,52.3922,59.5449,0.1423,-0.0277,0.001,-0.0227,36.6253,13.8264,77.8998,36.7928,49.2606,2.6251,0.5912,0.2556,5.5349,8.2331,7.7965,0.6735,11.3766,712.2299,36.153,28.2288,35.0083,58.1996,0.2543,53.0324,227.799
76561197960520954,The_Tiger,10270,15,16,0.94,0.0176,1857,21,69.1462,56.3559,41.6342,0.1083,0.0218,0.0029,0.0133,33.5651,23.2351,76.9289,46.3175,60.7998,1.1895,0.35,0.1044,6.5315,1.033,14.6905,0.2261,8.9467,677.8529,36.3553,41.0246,53.3974,52.271,0.2331,35.9885,539.3949
76561199008510079,CrippledBill⛟♛♿,11125,19,15,1.27,0.0598,2005,24,72.9069,58.3166,47.8936,0.1178,0.0242,0.0023,0.0099,39.2358,12.9402,89.7964,40.5803,56.3771,2.6249,0.5728,0.2289,9.323,5.0519,8.2788,0.1085,9.2504,723.4908,38.36,46.2535,48.2635,49.383,0.2793,42.86,362.2161
76561198931662011,MyNutsOnYourChin,10478,16,16,1.0,-0.0069,1842,22,72.2405,56.7495,54.412,0.1455,-0.0249,0.0116,-0.016,36.9731,18.83,79.4353,30.7464,40.0606,2.9364,0.6365,0.3919,3.2621,6.7024,6.744,1.0569,10.2348,641.6765,38.3385,33.6425,40.9334,58.3105,0.3417,50.7954,73.7543
76561199231059447,Spooky,11341,14,16,0.88,-0.0025,1723,22,33.7243,45.6205,15.8516,0.0917,-0.0246,-0.0038,-0.0028,32.0006,15.9402,66.8188,29.7124,40.6475,0.9869,0.2431,0.5291,1.3354,1.6745,5.6443,0.7413,10.9259,693.0534,30.7331,24.2012,33.8144,47.1456,0.3266,46.5377,235.0384
76561198116385717,Nuudle,11850,16,15,1.07,0.0475,1799,24,73.5653,53.1881,66.8323,0.1615,-0.009,-0.007,0.0058,31.2312,21.805,84.2716,36.4365,41.1152,2.9553,0.6042,0.2913,5.9036,8.6837,8.9633,0.3036,8.6868,606.318,30.7246,32.6911,36.8918,55.1954,0.3245,45.5285,194.0824
76561197961084332,They call me Scratch,10558,14,16,0.88,-0.0136,1590,23,41.2936,58.7064,37.3348,0.1067,0.0028,-0.0043,-0.0149,28.8372,16.201,85.339,43.0937,50.7418,1.8764,0.474,0.4883,2.7948,3.4612,11.4912,1.4077,11.161,697.5978,24.3146,47.3078,55.6594,47.2937,0.2921,39.5465,291.4705
76561199802646254,return,11685,16,18,0.89,-0.005,2008,19,72.2405,65.1732,40.9592,0.1778,0.0266,0.0282,0.0541,37.4916,19.072,70.8869,45.8585,49.9679,2.2436,0.6012,0.4813,4.8878,4.455,3.5355,1.5799,9.3904,588.5785,38.247,58.0514,59.577,45.2262,0.2924,47.5653,200.2063
76561198068953825,Elizabeth,10367,12,15,0.8,-0.0156,1217,21,51.9939,39.358,52.736,0.1358,-0.0253,-0.0325,-0.0114,35.3211,12.9079,73.7995,20.6655,34.5413,2.2129,0.5142,0.3837,8.9918,5.1582,9.4479,0.0941,12.4421,632.9853,40.5801,35.3125,51.8974,38.4372,0.291,34.1321,396.7113
76561199810650776,ame,11799,9,18,0.5,-0.0496,1207,20,70.1944,43.6441,46.2462,0.0786,-0.0246,-0.0011,-0.0089,41.6663,10.6807,85.4689,24.2385,29.812,2.607,0.4433,0.2518,4.1061,6.1576,7.649,0.674,11.4823,665.2389,40.1206,35.0974,38.6804,50.952,0.2866,45.5939,259.9443
76561197960340850,Glitch.,11341,11,17,0.65,-0.0534,1318,23,53.9828,48.4047,77.6209,0.1245,0.0104,0.0203,0.0245,34.0385,15.2588,79.8867,25.032,47.1125,2.9588,0.8261,0.1738,4.6189,21.1019,12.3036,0.427,12.4836,667.0732,38.4606,33.8905,38.3093,50.2271,0.3302,38.1685,206.0494
76561199274770051,AlmightyyDraco,11631,18,13,1.38,0.1104,1716,18,81.594,59.4835,50.7861,0.1345,0.0296,0.0405,0.0269,40.1267,14.6396,90.0899,42.0208,54.1655,2.71,0.454,0.3668,3.6607,13.1488,4.9868,0.6323,9.0007,682.324,40.9782,42.7903,44.1856,45.1719,0.2991,51.9592,192.9845
76561199087757205,Iso,10981,18,15,1.2,0.0491,2165,18,83.1472,63.6831,24.5682,0.1229,0.0073,0.0221,0.0073,36.3699,24.5419,80.5013,43.4171,60.6494,1.2735,0.3989,0.3672,1.4722,1.5852,6.3612,0.78,9.6437,618.2256,40.7561,43.131,46.1144,53.8099,0.3232,43.2912,133.276
76561197965462111,SuperBOT,11794,19,11,1.73,0.0759,2136,19,54.7758,46.0172,69.0638,0.1162,-0.0134,0.0095,-0.0067,32.0608,15.0468,81.926,24.916,38.2095,2.9781,0.7133,0.404,7.8247,11.7399,12.3282,0.5462,10.3548,644.8777,30.2581,31.5967,38.9881,47.3401,0.3293,43.0012,327.8003
76561199098856130,kyousuke,11675,11,17,0.65,-0.0924,1423,19,46.8119,56.3559,57.1092,0.1029,0.0047,0.0267,0.0185,30.9177,16.7333,79.4155,37.0008,43.8963,2.5653,0.5056,0.3595,2.9452,13.3046,8.9277,0.5067,10.8969,683.6788,30.4991,35.6647,46.7574,54.1583,0.3327,42.392,172.7185
76561198134648480,Rayzeran,10804,19,16,1.19,-0.0087,2310,24,25.7846,53.1881,33.3248,0.1012,0.0116,-0.0004,0.0047,31.3929,10.1223,66.7354,28.2213,41.3994,1.8235,0.3217,0.2559,5.17,3.1488,6.4912,0.7364,12.7754,617.3161,29.0185,36.3048,44.5405,49.9654,0.3314,47.477,200.6957
76561198173650082,Georgie,11081,12,19,0.63,-0.0452,1565,24,34.8268,53.1881,49.1141,0.1283,0.0109,-0.0096,-0.0001,29.2824,13.4561,76.3185,41.5757,48.0172,2.8332,0.5272,0.1642,8.2297,4.781,5.3007,0.0899,11.8577,647.3485,27.9667,33.3947,37.9566,53.2591,0.3295,36.524,210.9982
76561198208089625,Chuggle,10105,9,18,0.5,-0.0773,1330,19,56.3559,54.7758,33.6727,0.1059,0.0095,0.0223,0.0225,35.2648,15.0456,77.5046,45.7412,56.197,2.1327,0.4577,0.5511,7.6892,3.957,9.3559,1.4566,10.2944,667.4868,34.1718,31.3636,37.0228,47.6189,0.3106,44.0147,317.4354
76561198243595086,Rice,11948,17,17,1.0,-0.004,1758,22,50.7978,58.3166,46.7778,0.1847,0.0077,0.0163,0.0266,33.0132,17.4708,75.9383,31.3407,40.0886,2.4245,0.5097,0.5848,6.8989,8.0787,7.0648,0.3412,11.3877,682.8459,35.5586,35.8153,45.4423,63.869,0.3252,47.7042,266.1059
76561199821985934,stinkygarlic,10000,19,13,1.46,0.07,1835,18,40.9046,43.6441,51.5308,0.1257,-0.0003,0.0036,-0.016,31.8636,15.8614,66.9826,35.3929,45.2393,1.9079,0.343,0.2897,6.499,4.7402,5.7023,0.2742,11.1648,636.2752,33.8586,25.1852,29.9718,49.4176,0.2903,39.609,224.641
76561198437779102,Reilly,10616,10,15,0.67,-0.0742,869,18,68.0822,62.5516,29.8022,0.162,0.0249,0.0464,0.0345,43.0322,16.6959,63.1766,34.1684,43.4096,1.2971,0.257,0.218,2.2032,2.6608,7.1654,0.1132,9.5072,661.5255,44.6312,52.0214,55.3897,47.3458,0.3057,55.8368,138.1845
76561198098194343,Vuwie2k~iwnl~,11862,16,19,0.84,0.0059,1968,20,59.0954,43.2505,62.1405,0.108,0.0014,0.0009,0.001,31.2939,18.3813,81.4186,25.8872,34.4786,2.7031,0.5952,0.3154,6.6425,8.1726,8.9653,0.3957,10.8258,608.0,29.0982,32.6671,42.1215,45.3567,0.2987,41.9982,268.4218
76561198146199778,Jacobsss,10000,25,19,1.32,0.0178,2892,28,73.2371,53.9828,65.2801,0.1317,-0.018,0.0392,0.0134,36.1344,18.5227,79.4899,24.8305,32.9426,2.8883,0.6784,0.3582,4.875,11.2375,10.839,0.5656,9.113,633.9094,36.6552,31.7296,37.9535,49.7033,0.4269,46.7943,274.6422
76561199400516432,Rzzz,11444,9,14,0.64,-0.0529,1192,22,62.1719,50.3989,62.4269,0.1338,-0.0065,-0.0402,-0.0189,29.4091,18.9235,83.135,21.2295,33.4185,2.9276,0.5506,0.4699,6.0827,15.0556,5.9998,0.3005,10.4483,611.1701,32.5925,42.077,42.9117,53.0343,0.3578,39.0597,191.4308
76561198004266365,JUICE ※,10547,19,13,1.46,0.0184,1855,22,33.3598,49.2022,65.8673,0.1361,-0.0024,0.0269,0.0073,28.9857,17.075,73.183,47.7335,53.6449,2.6108,0.5121,0.2059,7.0313,6.4308,10.5418,0.1878,10.8716,717.1661,29.2181,23.8523,27.1165,45.6686,0.351,34.7738,102.3668
76561197975717867,SteelReign,11004,14,14,1.0,-0.0005,1502,22,48.4047,41.2936,69.22,0.1388,-0.0182,0.0052,0.004,33.9862,16.9146,84.2004,35.7182,48.5745,2.9616,0.6024,0.2962,6.4389,11.353,11.8975,0.3281,13.034,722.5863,32.8429,27.0185,28.2124,45.9425,0.2417,44.4444,224.1135
76561198054863333,Selenaut,10520,16,12,1.33,0.0207,1719,21,20.0454,36.6928,47.695,0.1058,-0.0501,-0.0114,-0.003,29.1148,17.6332,68.79,23.252,36.1946,2.3447,0.6737,0.4795,4.3789,5.0423,8.7052,0.5806,15.5454,704.07,29.9258,22.823,24.6146,51.1453,0.2677,44.1266,239.9625
76561198837272887,Leevye,11595,18,18,1.0,0.0232,2358,24,78.5236,54.7758,53.0946,0.1763,-0.007,-0.0008,-0.0031,34.5213,21.8047,90.4274,33.498,52.9471,3.0304,0.7339,0.3911,9.4214,6.0938,10.7556,0.2419,10.2501,651.6513,35.0463,36.133,50.1891,52.1923,0.2421,51.8981,326.8914
76561199267346316,oxys and xans? ♛ ➜,11529,11,11,1.0,-0.0311,1056,17,79.103,46.4144,13.4965,0.1643,-0.0373,-0.0119,0.0096,40.8666,20.1141,84.1166,26.5213,33.5865,0.2079,0.0761,0.0571,0.0,0.2536,5.3931,0.0154,10.2713,734.3569,44.249,29.2722,29.2722,53.8382,0.3522,43.4555,225.2246
76561198177822042,Chromi-Homi,11428,10,13,0.77,-0.0462,1284,20,77.6373,59.0954,27.973,0.1079,0.0265,0.0102,0.0304,38.2729,14.609,87.1908,39.5425,44.4035,0.9652,0.2429,0.2273,6.8219,1.3333,7.9553,0.6934,9.6571,638.9346,38.8683,47.5957,49.9758,48.048,0.3309,43.0614,250.7288
76561198286235794,240Samurai,10979,5,12,0.42,-0.0514,687,13,28.4339,49.2022,55.1986,0.1173,-0.0107,-0.0154,-0.0243,28.1438,11.7249,73.1337,36.3357,45.5425,2.5402,0.4663,0.3079,5.8185,6.6444,7.8038,0.1251,11.7595,651.4476,28.6886,19.1322,22.3331,58.1239,0.3833,37.6294,180.6905
76561198847328361,𝘧𝘳𝘦𝘴𝘰𝘶𝘱,11683,11,18,0.61,-0.0525,1438,20,79.103,37.07,28.9749,0.1061,0.0013,-0.0121,-0.0177,36.9441,16.4827,88.5537,19.6059,26.0263,1.8815,0.4327,0.4018,4.0507,2.8998,4.0633,0.9494,8.1324,699.3415,40.7349,25.3695,29.3103,53.2608,0.3413,32.9461,145.9934
76561199120524780,reidq7,10798,15,10,1.5,0.0449,1415,20,54.7758,53.1881,49.9974,0.1518,-0.0045,0.0055,-0.0058,34.0777,13.3615,78.9762,34.6764,44.4837,2.4741,0.5658,0.2037,5.1146,4.291,8.388,1.2789,11.2594,650.8473,37.1349,37.2512,41.4714,53.4519,0.3089,42.7966,309.6495
76561198076183881,FreeKingNk,10696,7,17,0.41,-0.0652,915,24,6.4256,31.5614,76.4351,0.0487,-0.0492,-0.0504,-0.0516,22.1174,13.2907,63.1343,19.6746,31.9765,2.7184,0.7638,0.3243,5.0985,10.9317,10.7144,0.3955,14.4372,735.3206,26.3158,20.9232,25.2327,54.9517,0.2539,34.1135,297.5254
76561198985535765,I Like Toast,11377,21,10,2.1,0.032,1664,19,40.5165,43.2505,53.2243,0.0757,-0.0147,-0.0176,-0.0109,30.7889,13.4444,73.8262,26.9813,33.8124,2.2985,0.5279,0.4008,4.3557,7.8982,7.2928,0.0905,11.4609,640.1888,32.4485,30.2956,30.2956,49.6719,0.3605,35.3725,214.0443
76561198322284647,Evo Hog Rider,10577,12,19,0.63,-0.0203,1282,24,33.3598,46.4144,48.7125,0.1222,0.0016,-0.002,-0.018,28.5439,13.1634,71.193,43.7153,46.5615,2.6822,0.5533,0.2817,3.8065,5.5764,7.1639,0.2452,9.581,647.387,25.9311,32.8236,35.5588,52.214,0.2544,35.5892,406.2176
76561198116804268,The Disciple Of Clutch,10924,21,16,1.31,0.0376,2248,24,51.5953,46.8119,46.0806,0.1111,-0.0229,-0.0014,0.0009,31.9,15.4475,83.2526,32.0795,41.6431,1.7494,0.7341,0.2944,3.0952,1.5825,9.0412,0.3452,11.935,677.454,34.7466,28.0826,34.4531,48.6523,0.337,40.0566,401.4238
76561198278783834,saint,10295,11,16,0.69,-0.0849,1374,23,34.0903,32.2758,56.3858,0.106,-0.0297,-0.029,-0.0372,29.2461,9.8109,84.0674,20.1215,29.4248,2.3049,0.5709,0.4097,5.0777,4.3835,16.5493,0.4878,10.9373,718.2065,28.6908,28.9205,28.9205,50.2734,0.2542,34.1646,346.691
76561198199627170,LegnaV12,11243,6,10,0.6,-0.0369,637,11,84.8495,67.0031,8.3091,0.092,0.0192,0.0032,0.0279,42.4346,19.3961,88.2498,40.9625,55.4878,0.5301,0.0852,0.2476,0.0,0.9139,3.4148,1.6134,10.5413,701.7047,44.9257,39.9405,44.6859,57.498,0.356,52.088,86.232
76561198180793963,Lock in FN,11632,5,16,0.31,-0.0721,937,19,50.7978,57.926,61.7094,0.1464,0.0008,0.0025,0.0154,35.5481,8.1255,78.7215,36.0465,50.5075,2.7913,0.6037,0.4239,4.6292,10.1695,7.1815,0.5031,10.8419,663.5604,38.9425,37.4856,39.9711,47.2483,0.382,42.7517,215.5777
76561198978814523,Venry,10117,24,19,1.26,-0.0306,2532,30,40.1294,46.0172,67.5168,0.1089,-0.0136,-0.0215,-0.0008,29.1125,16.9383,79.7606,31.1845,40.8264,3.1071,0.6888,0.5423,10.4665,10.3091,10.0897,0.1604,10.9819,723.5008,30.2434,23.0992,32.686,49.4556,0.3441,41.9462,165.8909
76561197986907908,kronos,10801,12,17,0.71,-0.043,1553,19,72.9069,57.5345,51.1674,0.1178,0.0057,0.0211,0.0123,41.183,15.6117,80.1833,37.6797,52.5477,2.6814,0.704,0.4405,7.2053,9.5748,4.7204,0.3945,12.0479,617.5843,39.6071,42.2308,47.6113,50.9164,0.2763,47.8819,224.1228
76561198877077615,AUTISTIC TRAIN,10471,18,15,1.2,0.0509,1553,20,44.0382,47.2097,52.5893,0.0964,-0.0114,-0.0036,-0.0057,30.8024,19.4836,66.982,42.637,52.8472,2.6895,0.4935,0.4999,7.3372,14.8798,7.9517,1.4109,11.3779,606.2818,30.2993,25.0789,30.8173,43.2569,0.2738,47.8453,296.5937
76561199060442379,Charlie,10811,16,16,1.0,0.0025,1534,20,44.433,59.8706,49.3599,0.1308,0.0208,-0.0022,-0.0028,31.587,16.3456,77.9968,41.5306,58.7252,2.4855,0.5705,0.4028,4.3636,6.384,8.1533,0.7611,13.1152,645.3041,32.2723,29.6079,45.8749,55.0066,0.2799,53.0231,327.1803
76561197962385340,ixeN.gp,10000,14,21,0.67,-0.0392,1708,29,60.2568,35.9424,67.983,0.086,-0.0399,-0.0162,-0.0199,35.5416,17.1567,90.1103,15.3655,25.2339,2.8682,0.4932,0.2893,5.0334,15.5599,11.4962,0.2934,10.3268,755.057,29.8006,35.3718,44.4801,47.2175,0.2306,43.2862,218.6082
76561198167654148,Dr. Ronald Swanson,10641,16,17,0.94,-0.0155,1925,20,31.2067,58.7064,65.1494,0.1665,-0.0044,0.0058,-0.001,25.6571,18.8414,69.2371,29.3985,36.9901,3.1857,0.8806,0.3433,6.7413,8.3684,14.9406,0.4495,10.3219,689.4075,29.4697,49.9549,54.7747,49.058,0.3619,41.879,280.9564
76561198095814649,almond man,10327,6,15,0.4,-0.0624,1011,16,68.7933,55.1717,15.1928,0.148,-0.0038,0.0054,0.0051,32.7713,16.1148,86.9907,28.6046,49.8783,0.2971,0.1107,0.0,0.0,0.1694,8.3827,0.0,7.9949,663.8436,31.9694,32.7366,48.7785,48.8494,0.3107,51.4063,48.6205
76561198030614673,Th1ccY,11033,0,5,0.0,-0.0696,1,8,46.0172,32.9969,75.7951,0.0482,-0.0355,-0.0194,-0.0399,33.1098,10.9419,76.911,18.4551,34.1869,2.9012,0.7278,0.3919,5.2288,22.3935,13.0653,1.2668,10.6302,673.7707,36.0294,6.1244,17.7973,52.1695,0.3417,39.2166,162.9512
76561198037887227,[ACD] Raflock,10695,15,18,0.83,-0.0317,1734,22,46.4144,53.9828,57.7605,0.0777,-0.0007,-0.0003,-0.0016,33.0892,9.8593,72.9208,40.5582,55.2494,2.5631,0.6745,0.4956,9.9876,4.9253,14.806,0.1886,9.078,661.2403,36.0976,31.6013,32.8461,48.2215,0.3317,43.831,398.4919
76561199208144820,Maracay ♛,10000,14,22,0.64,-0.0417,1950,30,35.1973,38.9739,46.9777,0.0928,-0.0173,-0.0235,-0.0091,30.3035,15.6849,71.9762,31.7912,39.377,2.1337,0.4453,0.3861,3.6328,7.367,7.6666,0.4441,10.411,699.0457,28.9056,30.7963,37.4716,53.8108,0.2424,29.6968,164.5188
76561198958880348,Beans On a Windowsill,10871,7,20,0.35,-0.1032,912,21,66.6402,58.3166,23.6599,0.1734,-0.0284,0.0053,-0.0077,31.4338,25.3395,86.2429,33.6513,36.298,1.2049,0.2468,0.2756,4.8575,2.1625,4.5218,0.1501,9.1542,723.7873,28.5489,37.4343,39.8631,54.4509,0.3954,45.8204,128.6918
76561198047817956,Xilliam,11730,12,9,1.33,0.016,1333,18,43.2505,45.6205,37.1764,0.097,-0.0101,-0.0194,-0.0294,33.2839,12.4007,77.6805,31.5191,42.9768,1.3012,0.5027,0.2703,14.5927,1.1,11.7679,1.826,10.1535,740.7159,35.4474,29.3651,38.9819,48.7012,0.2692,45.3867,345.1444
76561199681708205,KaneeKaiii,11490,12,15,0.8,0.0272,1020,18,37.4484,53.9828,42.5577,0.1218,0.0116,0.0033,0.0014,28.4172,22.3914,65.7336,38.2235,52.5519,2.0552,0.4946,0.3875,3.1588,3.1551,11.5831,0.0636,11.0874,659.4536,29.2772,33.741,39.8679,58.9087,0.3084,35.252,298.7656
76561199013724774,sneaky noded,11695,12,12,1.0,0.0103,1314,19,50.3989,51.1967,21.8658,0.1223,-0.0059,-0.0018,-0.0262,34.1764,11.4792,82.7751,43.1222,50.6024,1.4282,0.2847,0.3028,1.1621,2.6878,0.9265,0.1003,11.651,664.626,33.2371,28.4285,30.1718,50.4675,0.2987,46.0583,271.1236
76561198327606759,♡★bwaaa :3★♡,10375,15,9,1.67,0.0031,1816,19,53.5856,50.0,41.3253,0.1717,0.003,0.0233,0.0198,36.017,13.529,78.6481,31.1353,42.1245,2.6114,0.5082,0.55,3.7075,10.989,0.6819,0.5071,11.1253,698.6515,37.3804,31.7896,35.5573,51.2315,0.2923,52.1016,267.4725
76561198297349034,Zxck.,11370,10,18,0.56,-0.0586,1342,19,89.6165,51.9939,62.5313,0.0839,0.0069,0.0079,0.0103,36.5249,24.4576,91.8453,36.46,47.8502,2.6778,0.4695,0.294,3.9504,12.8878,9.1228,0.4205,9.9837,583.804,37.5879,31.1559,36.4877,53.0832,0.3106,44.1447,232.196
76561199446796795,TheSguy,11346,11,15,0.73,-0.0474,1267,17,53.9828,47.6078,37.4284,0.1656,0.0384,0.026,0.0218,34.2368,16.6152,76.4209,36.1829,46.2085,2.1964,0.375,0.5256,4.3462,8.9481,4.7601,0.1878,11.1062,674.5282,35.68,30.509,43.7914,42.2845,0.2855,44.0809,162.8427
76561198846415479,coot,11250,11,14,0.79,-0.0148,1433,21,58.3166,48.8033,67.2443,0.133,0.0137,0.0085,0.0013,31.1185,19.6292,80.1708,33.5873,45.4946,2.7957,0.6268,0.3467,5.5293,11.8968,11.3542,0.3434,11.5462,609.5175,31.1059,34.873,38.6983,48.745,0.3148,37.7522,226.7127
76561198391025496,Astrovem,10000,21,16,1.31,0.0195,1862,24,46.4144,44.0382,26.9613,0.0664,-0.0203,-0.0221,-0.0085,33.2744,15.6803,67.0042,36.1478,49.2814,1.338,0.2387,0.3342,5.0394,3.4522,10.0497,0.0061,10.2507,632.5721,34.1213,28.166,34.4869,45.5518,0.252,44.2418,88.0616
76561198202861663,Bu9l7,11759,31,22,1.41,0.0105,3007,30,65.1732,51.5953,61.9487,0.1029,0.0131,-0.0036,-0.0081,31.7858,20.1976,83.1057,42.5716,57.8872,2.8284,0.5511,0.2804,4.5228,16.4689,7.3431,0.3121,10.8297,626.8802,33.016,35.4141,41.849,44.0193,0.2688,40.9321,203.8787
76561198027446139,Bottomfeeder,11133,20,24,0.83,-0.0139,2436,30,58.7064,46.0172,54.4261,0.1514,-0.0153,-0.0024,0.0173,37.356,12.7851,75.5373,36.6785,50.4107,2.6795,0.4392,0.4445,7.0599,10.5587,9.1074,0.2814,11.7389,606.2405,36.7831,40.6177,45.994,46.595,0.2013,40.0199,356.6481
76561199186093927,hezzuki,11812,22,27,0.81,-0.0193,2271,30,59.0954,38.2089,14.3171,0.1149,-0.0297,-0.0198,-0.0113,28.3862,32.0778,80.932,24.6414,35.8348,1.0477,0.5066,0.1721,5.2262,1.376,1.7902,3.0125,10.2521,724.0406,24.1048,23.2768,27.6294,42.833,0.337,40.1654,243.5382
76561199104831165,bronzeptc1,11203,13,18,0.72,0.0012,1388,21,48.8033,42.4655,64.5952,0.1053,-0.02,0.0081,-0.0208,35.887,12.5687,65.7286,30.6519,41.0725,3.0356,0.7781,0.471,9.1045,11.8192,9.6333,0.3276,8.2135,687.0796,37.7634,26.8101,37.5108,40.8895,0.2948,43.8736,214.2935
76561199048773082,Peargasm,10981,11,5,2.2,0.0091,1082,14,49.6011,58.3166,53.4557,0.1081,0.0184,-0.0002,0.0135,35.0952,13.8447,65.9168,32.8314,49.6091,2.5366,0.6765,0.3467,4.6561,7.6567,7.9981,0.2386,11.8444,586.4783,38.9828,48.6033,52.5765,47.8959,0.273,51.2685,159.3493
76561198261908214,S1lky,11047,18,17,1.06,0.0088,1949,24,59.0954,44.433,60.2224,0.1142,-0.0564,-0.0039,-0.0176,32.2781,12.5333,76.9049,27.0196,35.9115,2.896,0.5013,0.2295,6.2838,7.303,11.8513,0.1915,9.0485,577.6762,32.8349,27.4908,29.1654,57.8216,0.3181,40.2281,300.1021
76561198971131959,Pvt. Parts,10038,15,18,0.83,-0.0375,1603,24,72.2405,53.1881,67.1201,0.1245,-0.0008,0.0166,-0.0144,37.6712,17.7671,85.6438,36.7019,42.1172,2.7635,0.5902,0.3596,9.2664,9.741,11.6723,0.0715,10.0387,688.2313,36.3102,34.1474,34.1474,52.8784,0.3371,45.6167,182.5472
76561199082990654,Cheese?,11529,26,18,1.44,0.0429,2976,24,53.5856,52.3922,34.1865,0.1749,0.0164,-0.002,0.0123,36.0333,10.5716,81.2913,29.7962,55.1596,1.0681,0.2898,0.2446,7.1131,1.6284,4.8582,0.8295,11.949,661.1611,37.5194,29.7973,39.447,58.1533,0.2831,43.6702,193.5821
76561198155455784,[CBT] Low_Pixel,11647,15,10,1.5,0.0461,1633,17,56.3559,56.3559,60.0813,0.1026,0.002,0.0241,-0.0167,32.5585,12.2002,76.9569,40.969,48.3152,2.5367,0.5857,0.3819,8.8153,5.4414,9.069,0.2465,10.36,597.7111,36.8229,28.6784,34.7057,51.4035,0.362,46.7943,227.008
76561198048340901,bORT,11931,12,17,0.71,-0.0042,1384,22,64.4309,57.5345,48.5052,0.1219,0.0008,0.0218,0.0103,32.9587,18.6637,82.0979,40.8544,61.0787,2.3344,0.591,0.741,5.9354,15.0107,5.7345,0.6994,10.9287,623.3115,33.2879,34.9238,37.8245,50.5092,0.3086,45.7216,147.1557
76561199836198304,hour☆,11537,12,11,1.09,-0.026,1364,18,61.7911,62.93,44.9933,0.1251,0.0031,0.0218,0.0202,39.2078,15.1529,79.8536,38.0633,48.6086,2.4521,0.4694,0.3785,2.6288,7.2204,7.7792,1.3151,11.0643,685.8214,35.0405,28.6451,42.98,51.4532,0.3839,57.532,296.2805
76561199857995782,Gavin,11534,18,16,1.13,0.0023,1736,23,37.8281,50.7978,19.4929,0.1368,-0.0127,0.018,-0.0253,31.5017,11.2465,77.5974,29.5586,41.2476,1.1078,0.2535,0.3166,4.8971,1.6201,3.1347,0.0,10.8125,679.2857,29.3056,24.4318,28.0032,48.7864,0.4105,45.4694,37.6282
76561199240880322,Badgerbradyn,10011,18,16,1.13,-0.0198,2215,21,36.3169,54.7758,36.9348,0.1185,0.0361,0.0407,0.0048,34.6493,14.9242,64.7537,31.8768,42.1853,2.0908,0.4163,0.3506,2.8151,2.4941,5.2854,0.5028,12.8609,687.2655,39.3077,29.8458,39.0896,48.1863,0.3615,53.059,450.195
76561198894384089,CheeZ,11513,25,13,1.92,0.0397,2356,23,48.8033,52.7903,36.1518,0.079,-0.0236,-0.0091,-0.0332,36.554,8.8041,74.8437,35.2075,39.617,1.7544,0.4148,0.2652,3.6014,3.2006,8.07,1.2413,10.4619,692.5631,40.4322,37.7833,42.9615,51.0185,0.3147,44.3748,268.2654
76561198170234758,tk,11067,20,15,1.33,0.0365,2139,21,77.035,59.4835,46.5025,0.1277,0.0401,0.0218,0.0492,30.7667,28.9154,90.8765,34.0501,39.2942,2.1956,0.4857,0.578,6.1675,5.4928,11.1169,0.4868,9.3407,714.6437,31.6813,42.3299,47.0788,51.3502,0.3868,43.3936,173.4398
76561198277437754,Houseune-Miku,11571,19,11,1.73,0.0569,2251,19,24.8252,48.4047,58.4722,0.1457,0.0074,0.0216,0.0305,29.36,18.3507,55.106,30.0883,43.5436,2.5164,0.4669,0.4359,5.6939,13.7711,9.5067,0.541,12.8702,610.9221,31.5862,37.6894,47.6594,51.4936,0.2697,39.1371,253.125
76561199447285610,nicmento,10180,7,17,0.41,-0.0807,957,22,42.8576,53.5856,53.3759,0.1026,0.0096,0.0081,-0.0246,34.0297,8.9693,68.0202,39.6004,49.6701,2.5388,0.5194,0.6397,8.3263,5.7054,6.6502,0.2514,9.9996,611.6003,35.0178,36.0934,42.3569,48.9369,0.2688,49.1752,212.5717
76561198000302422,adidas_09,10000,3,13,0.23,-0.0815,909,13,40.9046,59.0954,68.9457,0.1943,-0.0025,0.0134,0.0147,34.3406,9.5844,66.2034,40.3319,49.7521,2.6938,0.6176,0.3379,4.9716,10.4323,13.4578,0.3835,10.3397,631.5419,36.6826,38.3193,41.3034,46.4467,0.3608,47.6687,276.2435
