steamId,name,target_rating_system,target_rating,premier_rating,faceit_level,faceit_elo,leetify_rank,wingman_rank,renown_rank,match_kills,match_deaths,match_kd_ratio,match_leetify_rating,match_damage,match_rounds_count,aim,positioning,utility,clutch,opening,ct_leetify,t_leetify,accuracy_enemy_spotted,accuracy_head,counter_strafing_good_shots_ratio,ct_opening_aggression_success_rate,ct_opening_duel_success_percentage,flashbang_hit_foe_avg_duration,flashbang_hit_foe_per_flashbang,flashbang_hit_friend_per_flashbang,flashbang_leading_to_kill,flashbang_thrown,he_foes_damage_avg,he_friends_damage_avg,preaim,reaction_time_ms,spray_accuracy,t_opening_aggression_success_rate,t_opening_duel_success_percentage,traded_deaths_success_percentage,trade_kill_opportunities_per_round,trade_kills_success_percentage,utility_on_death_avg
76561198851666554,elitelikethat,faceit,10,27405.0,10,2599.0,4.01,,,30,16,1.88,0.1135,2937,24,89.2512,69.8468,56.8564,0.1613,0.0258,0.0533,0.025,33.937,26.8286,89.2164,51.0215,61.389,2.7909,0.63,0.3799,3.7675,6.7108,10.2756,0.0708,8.4186,579.7435,34.4998,40.8827,52.7615,48.4745,0.3566,51.2473,233.5261
76561198869301089,Pat,faceit,10,22385.0,10,2189.0,2.13,14.0,,22,19,1.16,0.0149,2198,24,84.3752,54.3795,63.1572,0.1172,0.0007,0.0245,0.0177,33.9658,21.8521,83.9005,42.6949,58.0143,2.5132,0.6806,0.43,11.6134,6.4833,10.5467,0.6747,7.8448,612.525,40.9351,23.7163,32.4109,47.3824,0.3488,45.0703,323.0917
76561198156455788,Swoosh_EZ,faceit,10,26693.0,10,2365.0,3.0300000000000002,15.0,,20,25,0.8,-0.0124,2145,35,94.2947,64.8027,63.409,0.1342,0.055,0.0499,0.0111,39.7632,27.1955,84.068,63.5515,68.3622,2.7483,0.6515,0.4478,12.1473,12.7177,5.5662,1.2758,7.9921,559.4338,40.8674,22.1348,22.884,54.0835,0.3507,53.1125,200.2713
76561198370098560,Hickish,faceit,10,,10,2080.0,-0.74,,,18,27,0.67,-0.0163,2551,35,72.2405,51.9939,60.4112,0.0971,0.0138,-0.0166,0.002,33.9604,16.1375,80.3302,38.5685,53.2775,2.9559,0.5973,0.4246,7.1693,10.3635,7.8062,0.4184,8.5739,590.1222,35.3353,31.32,41.1086,56.8063,0.2311,47.6993,155.5556
76561198861543686,buhh,faceit,10,,10,2240.0,0.1,,,33,28,1.18,0.0422,3854,35,85.769,58.3166,60.801,0.1203,0.0079,-0.0177,0.0185,42.7724,14.9453,86.1505,34.9631,48.636,2.9295,0.4879,0.3376,7.3053,10.6496,6.9059,0.5325,10.4429,616.6202,45.5559,35.9788,49.6206,55.2452,0.2955,49.6909,270.7595
76561198096927190,sM1les,faceit,10,28559.0,10,,4.5,18.0,,20,16,1.25,0.0774,2028,22,88.2977,74.8571,64.6676,0.1709,0.0308,0.0368,0.0549,39.1827,20.0715,83.1284,42.2761,44.4457,2.7241,0.7381,0.4435,11.2534,5.3964,10.9089,0.1905,9.5625,563.6835,43.1536,60.0191,64.9265,44.815,0.4463,49.8432,259.5204
76561198098443662,Claire,faceit,10,22945.0,10,,6.859999999999999,15.0,,23,16,1.44,0.1138,2325,20,84.8495,77.035,42.3644,0.2113,0.0434,0.0756,0.0612,36.6613,26.6042,80.3173,61.0654,67.6762,2.2917,0.3943,0.4097,7.7608,6.3458,5.6727,0.5797,9.3545,575.1713,33.7205,50.4536,53.9881,47.2609,0.3843,51.7497,403.4519
76561198227420340,one autumn leaf,faceit,10,29316.0,10,,5.45,16.0,,13,9,1.44,0.0358,1575,17,90.9877,80.785,60.6089,0.1543,0.0617,0.0572,0.0517,37.2842,26.1162,80.6794,60.034,68.4429,2.8404,0.599,0.2648,8.2331,8.8101,6.5211,0.6967,8.8787,525.9479,39.6333,50.8768,52.6249,46.5774,0.4392,56.1788,375.1681
76561198206892747,The BIG Tuna,faceit,10,26220.0,10,2388.0,1.4000000000000001,,,4,16,0.25,-0.0793,814,17,79.9546,57.926,63.8832,0.1091,0.0229,0.0129,0.0151,37.2324,19.3489,80.0181,39.0,54.2013,3.0817,0.6868,0.4114,4.8187,10.9267,8.9546,0.5926,8.942,591.8168,36.971,37.051,46.9495,52.1679,0.3266,39.7708,227.2718
76561198175125165,Flynn,faceit,10,29293.0,10,2093.0,3.11,16.0,,13,13,1.0,0.0238,1560,22,74.5373,56.7495,66.6554,0.1439,0.0203,0.0316,0.0308,34.0259,23.1448,75.9961,22.9642,41.8567,2.8202,0.6331,0.4997,10.6115,17.899,3.7689,0.6099,10.2367,555.0798,33.8662,29.9944,42.2638,53.4576,0.4246,44.4981,139.2443
76561198312362960,s0methingxd,faceit,10,25311.0,10,2088.0,-0.3,,,16,13,1.23,0.0033,1534,24,78.2305,60.642,59.5277,0.0948,0.0005,-0.002,-0.0041,34.198,20.1556,83.5374,39.2281,50.8178,2.801,0.554,0.4086,4.582,10.405,8.6153,0.2765,8.5863,622.9985,37.0267,41.8988,46.763,54.9773,0.3292,43.0394,230.6598
76561198205741209,apGuardian,faceit,10,27462.0,10,2164.0,3.25,18.0,,15,12,1.25,-0.0104,1836,22,78.8145,70.884,63.1656,0.1417,0.0125,0.0403,0.0261,37.2648,16.046,76.3665,42.6979,55.3803,2.9204,0.6131,0.489,7.1905,12.6187,7.4712,0.3665,10.1616,538.3603,43.3695,39.7792,46.6993,52.3939,0.4656,44.2472,266.6769
76561198351830774,CUNTER-,faceit,10,27789.0,10,2507.0,0.63,14.0,,19,13,1.46,0.0193,2093,22,85.769,56.3559,49.971,0.1283,0.0067,0.0076,0.0053,36.2517,25.4314,86.2049,33.2731,47.5356,2.4744,0.599,0.5052,4.3394,7.1262,10.6201,0.3297,10.6492,579.1885,36.4194,34.2759,38.4832,48.5878,0.3524,50.7884,358.5721
76561199077341057,Jimmer,faceit,10,25556.0,10,2496.0,4.54,18.0,,14,20,0.7,-0.0162,1896,24,95.8185,80.5106,45.1207,0.161,0.0537,0.0357,0.0561,41.7666,31.3737,86.0654,54.4145,72.3257,2.5012,0.7777,0.7732,5.6147,7.478,5.5371,0.6701,9.0958,600.2517,43.1833,54.9715,60.1375,49.4838,0.3261,68.7143,348.5828
76561199207917238,XxWeNz2233,faceit,10,26351.0,10,2540.0,1.52,,,12,16,0.75,-0.009,1155,21,73.5653,54.3795,56.5174,0.1071,0.0023,0.013,0.0173,33.5358,19.1023,78.9757,35.2024,49.2044,2.513,0.5795,0.4103,4.5295,12.3997,4.5369,0.2235,10.122,545.8969,35.1706,27.759,36.4926,53.391,0.3312,49.0184,93.1299
76561198972630019,Reader-,faceit,10,,10,2001.0,4.71,17.0,,16,13,1.23,-0.0085,1418,22,95.3521,69.8468,22.1879,0.1489,0.0152,0.0374,0.0574,38.0098,29.9666,90.3686,44.8406,50.869,0.9768,0.181,0.3375,2.2762,1.6452,8.0387,0.2953,8.3557,542.9874,35.6938,53.9903,62.5459,45.9692,0.3502,51.2534,557.3815
76561198307655687,bsquared,faceit,10,26747.0,10,2179.0,1.7500000000000002,,,15,15,1.0,0.0491,1835,22,86.8643,71.9043,66.4622,0.1184,0.0105,0.0267,0.0087,37.755,17.2893,82.2888,51.0788,59.0911,2.6326,0.5065,0.3137,9.0127,8.4638,12.0464,0.2961,8.6796,532.2373,41.6813,39.4838,45.0886,56.1812,0.3972,51.0239,339.9337
76561198130110666,ihcalaM,faceit,10,27532.0,10,1739.0,0.5,17.0,,12,17,0.71,-0.0501,1578,22,94.6301,55.567,57.2402,0.1261,0.0022,0.0103,0.0003,42.992,23.6388,84.6459,43.0848,51.7003,2.4106,0.5999,0.2819,7.0203,5.622,8.1279,0.1309,9.3907,566.9533,47.1927,38.2567,43.3452,56.7299,0.2329,47.5808,397.4699
76561198835935201,Jitter,faceit,10,,10,2916.0,3.01,17.0,,14,18,0.78,-0.028,1576,22,67.0031,55.567,64.6134,0.1165,0.0135,0.0116,0.0477,32.1487,19.9081,75.2845,30.1024,49.4571,2.9658,0.7809,0.4666,8.5675,8.9264,10.7935,0.2219,8.8669,590.5886,33.0002,37.1235,54.1914,56.8592,0.2761,43.3014,175.3168
76561198799253109,BeII-,faceit,10,27827.0,10,2502.0,2.65,14.0,,15,15,1.0,-0.0361,1634,22,82.6391,57.5345,55.7043,0.1186,0.0083,0.0228,0.03,39.3968,13.2691,81.2489,26.2301,37.9473,2.6459,0.5734,0.3128,8.5538,4.6242,6.3028,0.2992,9.7283,539.5218,42.708,40.5344,45.3721,50.7445,0.3925,46.3795,348.0705
76561198099117149,Pluto101,faceit,10,29258.0,10,3368.0,-0.25,,,16,15,1.07,-0.0121,1628,22,83.8913,53.9828,64.8052,0.1169,0.0073,0.0097,-0.0154,35.1424,28.0913,82.6966,40.645,57.4292,3.012,0.5486,0.5028,8.6564,11.96,9.0285,0.2946,9.466,633.112,36.9418,26.8798,37.208,53.2594,0.3136,40.7783,276.7392
76561198976995212,xotic,faceit,10,,10,3641.0,3.4299999999999997,,,19,16,1.19,-0.0156,2398,22,93.5744,82.3814,62.4743,0.1226,0.051,0.0274,0.0416,39.1563,24.0211,87.3025,58.6,68.7896,3.0791,0.725,0.7867,13.567,16.1318,7.2728,1.5978,8.6843,523.276,38.7264,43.5656,49.367,52.8255,0.5095,51.5415,265.0992
76561198075075540,weaboo,faceit,10,,10,2549.0,2.21,,,23,13,1.77,0.0832,2351,24,80.5106,71.226,60.8172,0.13,0.0324,0.0177,0.0266,33.2963,21.8593,82.0753,44.9901,56.4934,3.237,0.6224,0.5591,9.7636,9.5528,7.242,0.6977,8.1345,571.2842,33.3981,48.1789,50.6504,48.9701,0.4073,49.222,254.2717
76561198046823544,f-o-w-l,faceit,10,25908.0,10,2489.0,-0.4,,,11,15,0.73,-0.0146,1449,24,79.103,52.3922,61.1243,0.0902,-0.0138,-0.005,-0.0029,35.3319,21.7566,82.7352,42.7015,48.9781,2.9191,0.5654,0.4065,7.529,12.1758,10.3645,0.577,10.1124,604.9083,37.6959,31.0857,36.5214,54.7404,0.2777,44.8355,326.3838
76561198855633260,hoax,faceit,10,23519.0,10,2747.0,2.37,13.0,,15,18,0.83,-0.0155,1729,24,88.8767,67.0031,64.525,0.1213,0.0366,0.0336,0.0135,35.0285,26.5952,83.1464,40.6077,54.5051,2.7957,0.6773,0.4939,13.2425,8.4132,11.2383,1.2902,9.6106,537.8413,38.7914,36.6617,53.9071,51.0875,0.3806,50.1605,299.2216
76561198344731143,31313131,faceit,10,,10,2506.0,0.35000000000000003,13.0,,16,19,0.84,-0.0406,1900,24,79.103,61.0261,36.4563,0.0686,0.0204,0.0012,0.0057,33.8069,21.4804,74.8099,49.6731,63.7962,1.4858,0.3973,0.2425,0.982,2.7791,4.5977,0.7335,7.832,558.1751,37.0958,23.7151,35.1442,58.7669,0.3065,49.6773,284.3339
76561198097413054,bud,faceit,10,,10,2844.0,0.89,17.0,,20,14,1.43,0.0567,1809,24,91.3085,60.2568,72.5727,0.1695,-0.0073,0.0059,0.012,38.4063,22.9547,88.2122,41.6194,53.4636,2.7547,0.5771,0.2213,10.8778,12.783,10.5837,0.1567,9.2777,561.166,39.9763,28.4488,36.0373,60.3214,0.3248,51.7213,217.5943
76561198242694168,Zai_21,faceit,10,,10,2131.0,0.27,15.0,,10,14,0.71,-0.0001,1182,17,69.1462,51.1967,62.4751,0.0918,-0.0011,0.0018,0.0036,34.1778,20.193,82.6511,37.5522,51.8524,2.6795,0.5888,0.3556,3.4039,11.6211,9.5095,0.238,10.962,622.3774,33.6308,27.8104,41.9635,44.2,0.3007,46.8089,314.2942
76561198296942062,SungSuho,faceit,10,17731.0,10,2156.0,2.48,14.0,,10,15,0.67,-0.0749,935,18,82.6391,65.9097,56.1679,0.0901,0.0079,0.0343,0.0155,34.7437,22.7507,79.7197,49.3984,59.61,2.7634,0.5001,0.3155,3.3799,8.947,6.7851,0.4021,9.5871,538.2077,36.8884,31.0159,45.3757,55.2679,0.3457,49.9718,260.8969
76561198173650330,glase_,faceit,10,,10,2394.0,0.8200000000000001,13.0,,14,11,1.27,0.0157,1559,18,87.8999,55.9618,75.3558,0.0809,-0.0029,0.0174,-0.0002,35.8754,26.6786,83.1352,42.9999,52.5198,3.1407,0.7461,0.3783,12.4998,19.0797,10.565,0.4899,9.3219,589.9899,40.1258,31.2297,39.1645,54.2959,0.2917,47.656,453.1072
76561198153199350,Alo49,faceit,10,23291.0,10,2299.0,1.72,16.0,,9,13,0.69,-0.0329,1022,18,80.785,50.7978,57.6669,0.1328,-0.0113,0.0283,0.0058,33.1313,28.7948,81.5649,38.9628,52.1525,2.5152,0.6025,0.4439,8.242,9.0772,9.2577,0.6117,9.9139,624.0472,35.8685,24.9788,26.0289,49.8768,0.326,47.3016,362.6409
76561198883501356,-EVZ-,faceit,10,25987.0,10,2357.0,0.31,17.0,,13,10,1.3,-0.0006,1256,18,75.1748,51.1967,60.5513,0.136,-0.0078,0.0126,-0.0064,33.0807,22.889,83.4555,42.3341,52.0425,2.9367,0.6285,0.6317,9.5497,7.7524,10.0206,0.0533,9.8704,623.0142,34.8446,27.1658,32.182,48.489,0.3382,39.5017,343.7934
76561198214127924,Aloof-,faceit,10,27424.0,10,2236.0,2.25,17.0,,10,14,0.71,-0.0294,1153,18,90.3199,53.5856,63.5652,0.079,-0.0148,0.0263,0.017,37.1569,22.7474,87.2049,31.061,49.0222,2.977,0.7179,0.475,11.261,11.367,6.1399,0.7004,9.6012,551.0567,41.3318,28.8709,35.0174,49.188,0.3481,50.7736,346.5567
76561198930014847,Gingjaa,faceit,10,,10,2526.0,1.4000000000000001,,,24,13,1.85,0.0598,2299,18,82.6391,67.0031,63.3604,0.0693,0.0142,0.0076,0.0201,39.2954,23.0382,76.5018,42.5455,59.0699,2.8615,0.5772,0.6942,14.5532,15.2255,7.9986,1.2731,11.3446,573.7232,42.4,41.9286,47.3715,45.7838,0.3831,51.518,328.395
76561198138976031,noduhbro,faceit,10,,10,2017.0,4.87,,,17,15,1.13,-0.0052,1866,21,90.8241,73.5653,30.3478,0.1847,0.0578,0.0628,0.0381,38.083,24.4461,88.6348,46.4808,58.4323,1.8894,0.4252,0.4285,3.3531,3.2453,3.2642,0.5094,8.7567,597.555,38.6598,53.2262,60.7449,45.043,0.4107,47.0017,346.6328
76561199242523718,ulqui,faceit,10,,10,2122.0,0.8500000000000001,,,14,13,1.08,0.0451,1626,21,89.435,59.8706,66.7613,0.1167,0.0028,0.0163,0.002,35.8648,24.1897,83.259,43.4223,51.3381,2.8093,0.6509,0.4996,8.888,10.0165,10.0977,0.2696,8.5503,504.4662,34.3338,38.9693,41.4656,45.386,0.3398,50.5746,244.8677
76561199488355955,steakquesa,faceit,10,20948.0,10,1622.0,1.4000000000000001,,,13,16,0.81,-0.0296,1695,21,84.1345,65.9097,69.0231,0.1086,0.0071,0.0068,0.0207,36.6744,23.0574,83.7693,44.0024,51.9126,2.9933,0.5467,0.2889,6.8058,13.1269,12.7064,0.8012,9.6353,608.9478,39.2096,49.3887,54.6624,48.2216,0.3195,51.416,305.3463
76561198352527013,Auc7,faceit,10,27234.0,10,2185.0,1.6,15.0,,18,23,0.78,-0.0418,1712,29,73.2371,65.5422,66.298,0.1106,0.0362,0.0171,0.0149,34.2407,19.9195,76.3744,53.2473,70.73,3.0736,0.6385,0.4725,12.0062,13.6196,8.9179,0.4602,11.2052,522.569,36.1367,39.9201,46.564,53.2852,0.278,45.9427,267.658
76561199167163357,KC,faceit,10,26488.0,10,2402.0,-0.53,17.0,,23,23,1.0,-0.0139,2661,29,76.1148,41.2936,57.5337,0.1194,-0.0163,-0.0134,0.0019,36.596,14.6604,86.0163,12.1315,28.9679,2.4738,0.5637,0.4643,8.1318,7.9898,9.9336,0.159,9.7239,625.8588,39.7533,36.239,39.3853,52.0047,0.2963,44.123,318.7296
76561198022006043,sadge,faceit,10,24049.0,10,2180.0,2.69,,,9,15,0.6,-0.0792,957,17,86.65,63.3072,58.0029,0.1289,0.0427,0.0309,0.0228,40.3233,21.1051,82.1025,36.2964,48.7039,2.7562,0.552,0.3859,5.3358,8.1426,9.5914,0.2655,9.6811,613.5722,43.3477,42.2654,44.9816,52.665,0.3675,49.811,232.4889
76561199066466816,JeffEpsteln,faceit,10,23507.0,10,2216.0,-1.3599999999999999,18.0,,12,14,0.86,-0.0208,1298,17,68.4386,46.4144,61.6005,0.0798,-0.0082,-0.0119,-0.0152,33.2767,22.3629,77.2348,42.9884,47.6028,3.1257,0.6032,0.4986,10.9744,6.8094,11.7369,0.5499,10.585,617.7655,35.6299,31.334,37.7265,53.1922,0.2191,40.4671,348.7638
76561198131721075,goshadow,faceit,10,23212.0,10,2299.0,2.6100000000000003,18.0,,1,2,0.5,-0.0673,254,3,85.769,56.3559,63.2685,0.1976,0.0085,0.0118,0.0427,41.9658,16.5204,81.1806,41.6249,55.9113,2.6545,0.5815,0.4607,5.6274,15.0033,9.0441,0.5558,11.5432,537.4795,44.7624,34.4613,46.7817,50.0383,0.2626,49.269,287.7323
76561198303977269,Tense,faceit,10,28332.0,10,2516.0,4.8,17.0,,20,15,1.33,0.0192,1977,22,95.0529,71.226,59.5784,0.1841,0.0455,0.0598,0.0348,38.4957,24.0006,90.0388,55.5017,62.0137,2.8026,0.5767,0.3896,8.6782,11.6407,5.882,0.629,8.3267,535.1796,42.4896,37.3257,43.5881,51.7464,0.4197,45.6898,285.5988
76561198799276973,-solacE-,faceit,10,,10,2554.0,0.7100000000000001,17.0,,17,15,1.13,-0.049,1460,19,89.2512,58.7064,81.3573,0.0927,-0.0166,0.0219,-0.0108,35.2984,22.8159,83.0032,45.0801,48.4637,3.1334,0.7217,0.386,8.8095,28.4198,10.0269,0.4149,9.4427,559.3283,47.7977,37.3188,44.6651,54.5993,0.3011,45.6665,156.6747
76561198992125717,DSonalar,faceit,10,23911.0,10,,1.96,18.0,,22,13,1.69,0.0505,1969,20,77.3373,59.0954,49.1509,0.1182,0.023,0.0295,0.0101,33.9544,26.5465,81.6638,32.076,53.2702,2.6045,0.5725,0.4359,9.7799,6.3314,5.2879,1.4103,10.6159,635.5861,36.6729,36.7313,49.0592,44.8246,0.3518,49.4851,337.508
76561198856706789,BR8,faceit,10,25945.0,10,2008.0,0.5499999999999999,15.0,,16,14,1.14,0.0325,1759,20,77.035,47.6078,71.766,0.1318,-0.0186,0.0151,-0.0051,32.5991,25.0745,82.8219,36.35,40.2223,3.0319,0.6186,0.3715,9.0729,19.3993,5.1064,0.2663,9.5416,614.9785,33.3358,22.5797,23.1572,48.2721,0.3334,53.2492,157.9785
76561198193928117,b1te,faceit,10,,10,2686.0,2.8899999999999997,,,23,11,2.09,0.0923,2495,19,85.5428,68.4386,68.121,0.103,0.0305,0.0146,0.0431,39.3797,18.2391,78.362,47.0042,56.5673,2.7531,0.6294,0.3098,13.7368,9.9239,9.004,0.2466,8.3342,554.8803,40.1,54.9174,62.6667,46.781,0.2864,52.3541,354.1343
76561198233517172,Julian-,faceit,10,,10,2504.0,1.5,16.0,,5,13,0.38,-0.0652,558,13,78.5236,55.9618,59.5548,0.1682,0.0033,0.0304,0.0008,33.7763,23.7179,81.8186,41.9252,52.0586,2.5609,0.5526,0.4544,14.9934,5.4225,11.337,0.0419,9.5407,615.5459,37.1264,31.3843,42.3817,55.7227,0.3152,39.814,344.3908
76561198061787931,nosraC,faceit,10,,10,3345.0,0.06999999999999999,16.0,,13,9,1.44,0.0071,1653,17,75.8036,57.926,71.8539,0.089,0.0144,-0.0021,0.0035,33.7545,18.7964,81.0151,30.198,35.945,2.7422,0.6201,0.518,12.2792,17.2843,10.2019,0.612,10.4518,564.7669,39.4941,35.9945,47.6367,59.0064,0.3382,51.1857,260.5008
76561198353869335,Jeorge,faceit,10,,10,3843.0,1.09,,,12,9,1.33,-0.0154,1300,17,87.2857,55.1717,69.412,0.1639,-0.067,0.0033,0.0189,36.291,19.2531,84.6664,37.1291,43.7066,2.8085,0.6122,0.4294,9.8423,17.5401,5.7392,0.3193,9.5009,514.5217,39.7403,34.8036,43.2555,50.9684,0.3264,45.9464,248.9799
76561198117064441,King Celery,faceit,10,,10,2306.0,4.55,,,20,8,2.5,0.0067,1779,18,91.7736,72.5747,55.6205,0.1284,0.0411,0.0449,0.0461,37.8677,23.8633,83.2657,54.8998,66.4324,2.3438,0.5358,0.3813,3.6592,15.0819,6.4304,0.0684,8.1992,545.5255,41.3715,31.8263,39.477,51.57,0.3947,59.0748,272.1947
76561198359429311,tripp,faceit,10,,10,3114.0,5.92,18.0,,7,15,0.47,-0.0531,855,17,91.3085,70.5402,69.5135,0.1588,0.0525,0.0414,0.077,41.8026,25.5306,85.0748,53.5199,58.7734,2.72,0.5934,0.3736,11.8417,11.8654,7.665,0.214,10.3194,609.8636,42.9315,45.8161,53.7385,43.1905,0.373,51.0756,236.7727
76561198201935106,DEF-CON,faceit,10,,10,2306.0,-1.7999999999999998,,,7,14,0.5,-0.0291,1156,18,77.935,52.7903,62.891,0.0623,-0.0166,-0.0103,-0.0262,32.6464,21.2318,79.9121,32.7513,43.3261,2.6658,0.4885,0.4663,5.5414,13.3076,8.8597,0.4463,8.6292,552.8796,33.8401,34.1953,34.1953,54.1578,0.3439,43.4505,144.4562
76561198064058958,junior,faceit,10,,10,4368.0,2.8000000000000003,,,21,5,4.2,0.0749,1803,17,98.4997,65.1732,68.3439,0.1034,-0.0206,0.027,0.029,41.1168,29.9713,81.6924,50.1298,61.9454,2.8668,0.7042,0.5581,12.9664,15.7078,9.9624,0.5542,7.236,480.5186,51.3134,32.6012,39.7802,59.8125,0.2989,53.0386,308.0236
76561198040445719,CAJUN,faceit,10,26287.0,10,3020.0,0.58,16.0,,6,17,0.35,-0.0582,1256,17,78.5236,53.5856,85.4118,0.2208,0.006,-0.0009,0.0142,35.9319,21.3092,82.3461,34.5199,47.618,2.9739,0.7009,0.4158,14.4533,17.5761,17.4228,0.3364,12.1181,570.2428,40.2681,27.9839,38.1718,61.8602,0.2907,46.0606,272.8569
76561198165434206,FxRE,faceit,10,,10,3122.0,3.2199999999999998,12.0,,6,16,0.38,-0.0691,879,17,88.686,54.3795,63.7957,0.1539,0.1041,0.0392,0.0248,37.4591,22.0184,79.2701,29.6807,44.2744,2.3127,0.4844,0.2996,3.784,17.9832,7.2415,0.9436,9.4602,512.6319,42.3145,30.9244,43.6133,44.3065,0.3734,49.1008,128.6723
76561198875847072,chroma,faceit,10,,10,2290.0,0.64,,,13,15,0.87,-0.0697,1266,23,74.8571,55.567,56.5233,0.1158,0.0008,0.0057,0.0072,36.1102,20.6289,75.6384,31.5207,48.0679,2.4599,0.5473,0.3277,9.1627,7.414,8.02,0.732,9.823,604.4904,39.4354,33.2801,43.6442,54.5899,0.3113,48.5291,371.8089
76561198119039062,-drc,faceit,10,27011.0,10,1986.0,7.340000000000001,17.0,,15,18,0.83,0.009,1576,23,95.5435,75.4903,46.9502,0.1708,0.0595,0.0627,0.0846,40.5255,25.6481,91.0967,46.7281,54.034,2.5897,0.3829,0.432,5.8163,4.5059,7.4493,0.7481,8.8393,578.0235,44.1724,63.6932,71.0043,43.0949,0.3423,56.7595,478.7143
76561198876595541,j9Yy,faceit,10,26712.0,10,2228.0,0.06999999999999999,,,7,14,0.5,-0.0181,692,19,67.3645,61.4092,53.7338,0.0897,0.0273,0.0073,-0.0056,35.3413,17.8925,69.035,46.9691,54.5765,2.1371,0.4635,0.3324,5.2938,6.3994,7.5752,0.3209,10.0508,562.7612,39.3192,39.549,47.7331,53.1272,0.3116,43.242,256.0754
76561198328604687,ryn,faceit,10,26440.0,10,3033.0,2.92,15.0,,21,9,2.33,0.069,2099,19,78.8145,61.0261,59.0601,0.1199,0.0359,0.0325,0.0256,33.1398,26.2677,78.5887,33.6832,44.2521,2.6479,0.7153,0.5133,10.0035,13.3113,7.1611,0.0902,9.1875,582.1188,32.9999,50.4659,58.6729,49.5536,0.285,51.8781,284.4992
76561198145176694,DomToretto,faceit,10,20462.0,10,2373.0,-0.59,13.0,,16,18,0.89,0.0437,1663,23,61.7911,48.0061,56.4041,0.0967,-0.0014,-0.0105,-0.0011,29.9138,24.048,79.2552,34.0402,42.7732,2.5337,0.6461,0.2594,3.2064,6.6855,7.7573,0.3999,9.2288,651.1032,27.8339,31.5399,42.8576,52.9792,0.2772,40.6833,286.2597
76561198067491600,BinDozer,faceit,10,,10,2382.0,1.39,,,16,11,1.45,0.0678,1813,18,87.2857,52.3922,61.0967,0.1616,-0.0017,0.0096,0.0184,39.2858,21.5451,85.3168,41.2601,57.3513,2.6987,0.6788,0.3156,3.6296,11.114,9.9684,0.0519,9.6817,606.7027,41.3086,26.806,36.0652,57.2946,0.2529,45.5492,250.14
76561198051819148,ghettobird,faceit,10,20477.0,10,1835.0,2.79,15.0,,11,15,0.73,-0.0432,821,18,84.3752,63.6831,68.3746,0.1288,0.0203,0.0222,0.0336,31.4526,31.4692,89.8637,42.672,51.3833,3.2684,0.6935,0.4507,13.3591,10.6873,5.6269,0.3451,11.1945,643.8213,37.9078,36.8868,39.0063,46.2006,0.4241,47.9433,347.3402
76561198131895208,Marro,faceit,10,29999.0,10,3045.0,3.34,16.0,,7,16,0.44,-0.0775,1111,18,71.5661,65.9097,63.6153,0.1072,0.0348,0.0396,0.0275,35.2702,20.9427,81.7341,46.2939,62.1813,3.2263,0.5637,0.7206,11.2254,9.7654,10.435,0.9046,10.1455,644.0433,34.5051,40.7196,46.915,49.44,0.3323,50.4721,245.9967
76561197962940399,YOUREAWFUL,faceit,10,,10,2789.0,6.02,,,19,18,1.06,0.017,2103,24,85.9929,65.5422,67.0659,0.1715,0.0378,0.0615,0.0589,36.124,22.0244,81.09,52.6943,60.5834,2.8787,0.6496,0.496,11.0572,16.238,9.2871,0.5811,7.4929,561.3942,35.6611,34.4331,44.5105,46.8283,0.372,46.7983,232.2555
76561198051849337,enfohip,faceit,10,29876.0,10,2733.0,1.44,17.0,,9,10,0.9,-0.0209,981,15,80.785,62.5516,71.6211,0.1528,-0.0003,0.0167,0.0121,35.8781,22.1159,81.4971,40.044,52.6489,2.8487,0.582,0.4564,14.9236,15.0619,9.112,1.1438,10.4269,586.759,39.3241,36.7668,44.2049,49.4997,0.3831,47.0587,224.4821
76561198192590903,JGamby,faceit,10,29655.0,10,1981.0,0.5,16.0,,18,8,2.25,0.1025,1830,15,89.6165,65.5422,69.7757,0.115,0.0237,0.0066,0.0034,35.9285,23.1257,87.3323,47.5185,57.835,3.1083,0.8915,0.4801,15.8045,6.3311,11.6505,0.7646,9.264,568.2098,42.1674,43.6222,57.0375,49.5189,0.3271,43.216,411.6721
76561197972508088,TMarked_,faceit,10,29523.0,10,2180.0,4.19,15.0,,11,6,1.83,0.0543,1058,15,80.5106,53.1881,62.7618,0.163,0.0017,0.0477,0.0354,35.4468,18.2283,79.6377,39.4042,44.6321,2.4662,0.4843,0.4592,7.8274,10.344,10.1695,0.1301,9.3477,557.0185,41.032,19.2524,20.9386,52.6133,0.3982,49.9205,332.2277
76561198277819220,axessor,faceit,10,,10,2350.0,1.8499999999999999,12.0,,7,14,0.5,-0.037,1054,15,81.8589,55.9618,72.0289,0.1539,0.0053,0.0195,0.0175,35.3542,26.6141,82.3843,35.5942,51.0598,2.7341,0.6512,0.3924,7.5895,16.901,10.5614,0.1871,10.4583,616.1616,37.5128,24.8738,31.4919,58.721,0.307,57.0398,231.5502
76561198313105335,-warhead,faceit,10,,10,2372.0,1.7500000000000002,7.0,,7,18,0.39,-0.0615,951,21,68.0822,59.0954,53.534,0.1146,0.0281,0.0154,0.0194,29.811,21.6646,80.9152,48.5023,56.4798,2.7042,0.4991,0.4626,3.0719,14.1443,7.4343,1.363,9.0192,597.6775,30.464,29.0035,33.0684,48.2452,0.3711,45.1794,210.6996
